"0002","0CCE0000080","ECCCCE0000080","GM","-19513.000","0.000","0.000","0.000","0.000","0.000","-19513.000","0.000","0.000","-19513.000","0.000","CCE","Admin","2014-07-25 18:54:56.547","CCE","SYSTEM","2019-06-14 12:29:31.717","true","",""
"0002","0CCE0000081","ECCCCE0000081","GM","-3444.000","0.000","0.000","0.000","0.000","0.000","-3444.000","0.000","0.000","-3444.000","0.000","CCE","Admin","2014-07-25 18:54:56.61","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000082","ECCCCE0000082","GM","-5028.000","0.000","0.000","0.000","0.000","0.000","-5028.000","0.000","0.000","-5028.000","0.000","CCE","Admin","2014-07-25 18:54:56.69","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000085","ECCCCE0000085","GM","-1920.000","1262960.000","0.000","0.000","0.000","0.000","-1920.000","0.000","0.000","-1920.000","0.000","CCE","Admin","2014-07-25 18:54:56.893","CCE","SYSTEM","2019-06-04 14:42:51.997","true","",""
"0002","0CCE0000086","ECCCCE0000086","GM","-50196.000","0.000","0.000","0.000","0.000","0.000","-50196.000","0.000","0.000","-50196.000","0.000","CCE","Admin","2014-07-25 18:54:56.957","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000087","ECCCCE0000087","GM","-6723.000","0.000","0.000","0.000","0.000","0.000","-6723.000","0.000","0.000","-6723.000","0.000","CCE","Admin","2014-07-25 18:54:57.017","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000090","ECCCCE0000090","GM","-400.000","4998700.000","0.000","0.000","0.000","0.000","-400.000","0.000","0.000","-400.000","0.000","CCE","Admin","2014-07-25 18:54:57.22","CCE","SYSTEM","2019-06-04 14:42:51.997","true","",""
"0002","0CCE0000091","ECCCCE0000091","GM","-82159.000","0.000","0.000","0.000","0.000","0.000","-82159.000","0.000","0.000","-82159.000","0.000","CCE","Admin","2014-07-25 18:54:57.283","CCE","SYSTEM","2019-06-04 12:12:23.953","true","",""
"0002","0CCE0000092","ECCCCE0000092","GM","-18925.000","0.000","0.000","0.000","0.000","0.000","-18925.000","0.000","0.000","-18925.000","0.000","CCE","Admin","2014-07-25 18:54:57.36","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000097","ECCCCE0000097","GM","-320.000","8376380.000","0.000","0.000","0.000","0.000","-320.000","0.000","0.000","-320.000","0.000","CCE","Admin","2014-07-25 18:54:57.69","CCE","SYSTEM","2019-06-04 12:12:24.053","true","",""
"0002","0CCE0000098","ECCCCE0000098","GM","-20963.000","0.000","0.000","0.000","0.000","0.000","-20963.000","0.000","0.000","-20963.000","0.000","CCE","Admin","2014-07-25 18:54:57.753","CCE","SYSTEM","2019-06-03 17:12:51.24","true","",""
"0002","0CCE0000099","ECCCCE0000099","GM","-4472.000","0.000","0.000","0.000","0.000","0.000","-4472.000","0.000","0.000","-4472.000","0.000","CCE","Admin","2014-07-25 18:54:57.83","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000104","ECCCCE0000104","GM","-160.000","1565620.000","0.000","0.000","0.000","0.000","-160.000","0.000","0.000","-160.000","0.000","CCE","Admin","2014-07-25 18:54:58.173","CCE","SYSTEM","2019-06-03 19:20:39.02","true","",""
"0002","0CCE0000105","ECCCCE0000105","GM","-13740.000","0.000","0.000","0.000","0.000","0.000","-13740.000","0.000","0.000","-13740.000","0.000","CCE","Admin","2014-07-25 18:54:58.237","CCE","SYSTEM","2019-06-04 12:12:23.953","true","",""
"0002","0CCE0000106","ECCCCE0000106","GM","-2734.000","0.000","0.000","0.000","0.000","0.000","-2734.000","0.000","0.000","-2734.000","0.000","CCE","Admin","2014-07-25 18:54:58.313","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000107","ECCCCE0000107","GM","-4606.000","0.000","0.000","0.000","0.000","0.000","-4606.000","0.000","0.000","-4606.000","0.000","CCE","Admin","2014-07-25 18:54:58.377","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000111","ECCCCE0000111","GM","-1040.000","990020.000","0.000","0.000","0.000","0.000","-1040.000","0.000","0.000","-1040.000","0.000","CCE","Admin","2014-07-25 18:54:58.643","CCE","SYSTEM","2019-06-04 14:42:51.997","true","",""
"0002","0CCE0000112","ECCCCE0000112","GM","-24920.000","0.000","0.000","0.000","0.000","0.000","-24920.000","0.000","0.000","-24920.000","0.000","CCE","Admin","2014-07-25 18:54:58.72","CCE","SYSTEM","2019-06-04 12:12:23.953","true","",""
"0002","0CCE0000113","ECCCCE0000113","GM","-3042.000","0.000","0.000","0.000","0.000","0.000","-3042.000","0.000","0.000","-3042.000","0.000","CCE","Admin","2014-07-25 18:54:58.783","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000119","ECCCCE0000119","GM","-880.000","3537280.000","0.000","0.000","0.000","0.000","-880.000","0.000","0.000","-880.000","0.000","CCE","Admin","2014-07-25 18:54:59.207","CCE","SYSTEM","2019-06-04 12:12:24.053","true","",""
"0002","0CCE0000120","ECCCCE0000120","NOS","-110.000","-88.000","0.000","31130.000","0.000","0.000","-110.000","0.000","0.000","-110.000","0.000","CCE","Admin","2014-07-25 18:54:59.267","CCE","SYSTEM","2019-06-03 19:20:39.02","true","",""
"0002","0CCE0000146","ECCCCE0000146","NOS","-165.000","0.000","0.000","68000.000","0.000","0.000","-165.000","0.000","0.000","-165.000","","CCE","Admin","2018-09-29 20:30:10.313","CCE","SYSTEM","2019-06-14 15:46:31.09","true","",""
"0002","0CCE0000149","ECCCCE0000149","NOS","68001.000","0.000","0.000","308000.000","0.000","0.000","68001.000","0.000","0.000","68001.000","0.000","CCE","Admin","2014-07-25 18:55:01.457","CCE","darshanar","2019-06-14 16:16:39.527","true","",""
"0002","0CCE0000151","ECCCCE0000151","KGS","201.000","0.000","0.000","375.000","0.000","0.000","201.000","0.000","0.000","201.000","0.000","CCE","Admin","2014-07-25 18:55:01.597","CCE","darshanar","2019-06-14 16:16:39.527","true","",""
"0002","0CCE0000158","ECCCCE0000158","NOS","29.000","0.000","0.000","2701.000","0.000","0.000","29.000","0.000","0.000","29.000","0.000","CCE","Admin","2014-07-25 18:55:02.11","CCE","darshanar","2019-06-14 16:16:39.527","true","",""
"0002","0CCE0000187","ECCCCE0000187","NOS","-130768.000","-8.000","0.000","800.000","0.000","0.000","-130768.000","0.000","0.000","-130768.000","","CCE","Admin","2014-07-29 15:46:50.593","CCE","SYSTEM","2019-06-14 12:29:37.927","true","",""
"0002","0CCE0000229","ECCCCE0000229","NOS","-2498.000","0.000","0.000","0.000","0.000","0.000","-2498.000","0.000","0.000","-2498.000","","CCE","Admin","2014-08-23 16:45:03.247","CCE","SYSTEM","2019-06-14 12:29:31.717","true","",""
"0002","0CCE0000272","ECCCCE0000274","GM","-13442.000","0.000","0.000","0.000","0.000","0.000","-13442.000","0.000","0.000","-13442.000","0.000","CCE","ADMIN","2014-10-06 17:07:55.403","CCE","Admin","2019-06-17 13:36:34.857","true","",""
"0002","0CCE0000272","ECCCCE0002927","GM","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","CCE","ShaileshN","2018-12-17 12:02:46.563","CCE","Admin","2019-06-17 13:36:35.56","true","",""
"0002","0CCE0000273","ECCCCE0000275","GM","-2114.000","0.000","0.000","0.000","0.000","0.000","-2114.000","0.000","0.000","-2114.000","0.000","CCE","ADMIN","2014-10-06 17:07:55.77","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000288","ECCCCE0000293","GM","-4201.000","0.000","0.000","0.000","0.000","0.000","-4201.000","0.000","0.000","-4201.000","","CCE","Superadmin","2017-03-11 12:41:31.72","CCE","SYSTEM","2019-06-14 12:29:31.717","true","",""
"0002","0CCE0000289","ECCCCE0000294","GM","-349.000","0.000","0.000","0.000","0.000","0.000","-349.000","0.000","0.000","-349.000","","CCE","Superadmin","2017-03-11 12:37:51.317","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000291","ECCCCE0000296","GM","-756.000","0.000","0.000","0.000","0.000","0.000","-756.000","0.000","0.000","-756.000","","CCE","Superadmin","2017-03-11 14:57:46.7","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
